id,expansion,name,rarity,color_identity,mana_value,types,is_booster
2789,MH2,Tormod's Cryptkeeper,common,,3,Artifact Creature - Golem,True
2790,MH2,The Underworld Cookbook,uncommon,,1,Artifact,True
2791,MH2,Vectis Gloves,uncommon,,2,Artifact - Equipment,True
2792,MH2,Void Mirror,rare,,2,Artifact,True
2793,MH2,"Zabaz, the Glimmerwasp",rare,RW,1,Legendary Artifact Creature - Insect,True
2794,MH2,Arid Mesa,rare,,0,Land,True
2795,MH2,Darkmoss Bridge,common,BG,0,Artifact Land,True
2796,MH2,Drossforge Bridge,common,BR,0,Artifact Land,True
2797,MH2,Goldmire Bridge,common,BW,0,Artifact Land,True
2798,MH2,Marsh Flats,rare,,0,Land,True
2799,MH2,Mistvault Bridge,common,BU,0,Artifact Land,True
2800,MH2,Misty Rainforest,rare,,0,Land,True
2801,MH2,Power Depot,uncommon,,0,Artifact Land,True
2802,MH2,Razortide Bridge,common,UW,0,Artifact Land,True
2803,MH2,Rustvale Bridge,common,RW,0,Artifact Land,True
2804,MH2,Scalding Tarn,rare,,0,Land,True
2805,MH2,Silverbluff Bridge,common,RU,0,Artifact Land,True
2806,MH2,Slagwoods Bridge,common,GR,0,Artifact Land,True
2807,MH2,Tanglepool Bridge,common,GU,0,Artifact Land,True
2808,MH2,Thornglint Bridge,common,GW,0,Artifact Land,True
2809,MH2,Urza's Saga,rare,,0,Enchantment Land - Urza’s Saga,True
2810,MH2,Verdant Catacombs,rare,,0,Land,True
2811,MH2,"Yavimaya, Cradle of Growth",rare,,0,Legendary Land,True
2812,MH2,Angelic Curator,uncommon,W,2,Creature - Angel Spirit,True
2813,MH2,Karmic Guide,rare,W,5,Creature - Angel Spirit,True
2814,MH2,Seal of Cleansing,uncommon,W,2,Enchantment,True
2815,MH2,Solitary Confinement,rare,W,3,Enchantment,True
2816,MH2,Soul Snare,uncommon,W,1,Enchantment,True
2817,MH2,Counterspell,uncommon,U,2,Instant,True
2818,MH2,Sea Drake,uncommon,U,3,Creature - Drake,True
2819,MH2,Seal of Removal,uncommon,U,1,Enchantment,True
2820,MH2,Upheaval,rare,U,6,Sorcery,True
2821,MH2,Wonder,rare,U,4,Creature - Incarnation,True
2822,MH2,Bone Shredder,uncommon,B,3,Creature - Minion,True
2823,MH2,"Braids, Cabal Minion",rare,B,4,Legendary Creature - Human Minion,True
2824,MH2,Greed,uncommon,B,4,Enchantment,True
2825,MH2,Patriarch's Bidding,rare,B,5,Sorcery,True
2826,MH2,Skirge Familiar,uncommon,B,5,Creature - Imp,True
2827,MH2,Chance Encounter,rare,R,4,Enchantment,True
2828,MH2,Flame Rift,uncommon,R,2,Sorcery,True
2829,MH2,Goblin Bombardment,rare,R,2,Enchantment,True
2830,MH2,Gorilla Shaman,uncommon,R,1,Creature - Ape Shaman,True
2831,MH2,Imperial Recruiter,mythic,R,3,Creature - Human Advisor,True
2832,MH2,Mogg Salvage,uncommon,R,3,Instant,True
2833,MH2,Enchantress's Presence,rare,G,3,Enchantment,True
2834,MH2,Hunting Pack,uncommon,G,7,Instant,True
2835,MH2,Quirion Ranger,uncommon,G,1,Creature - Elf,True
2836,MH2,Squirrel Mob,rare,G,3,Creature - Squirrel,True
2837,MH2,"Titania, Protector of Argoth",mythic,G,5,Legendary Creature - Elemental,True
2838,MH2,Yavimaya Elder,uncommon,G,3,Creature - Human Druid,True
2839,MH2,"Chainer, Nightmare Adept",rare,BR,4,Legendary Creature - Human Minion,True
2840,MH2,Fire // Ice,rare,RU,4,Instant // Instant,True
2841,MH2,Mirari's Wake,mythic,GW,5,Enchantment,True
2842,MH2,Shardless Agent,rare,GU,3,Artifact Creature - Human Rogue,True
2843,MH2,Sterling Grove,rare,GW,2,Enchantment,True
2844,MH2,Vindicate,rare,BW,3,Sorcery,True
2845,MH2,Cursed Totem,rare,,2,Artifact,True
2846,MH2,Extruder,uncommon,,4,Artifact Creature - Juggernaut,True
2847,MH2,Millikin,uncommon,,2,Artifact Creature - Construct,True
2848,MH2,Nevinyrral's Disk,rare,,4,Artifact,True
2849,MH2,Patchwork Gnomes,common,,3,Artifact Creature - Gnome,True
2850,MH2,Zuran Orb,uncommon,,0,Artifact,True
2851,MH2,Cabal Coffers,mythic,B,0,Land,True
2852,MH2,Mishra's Factory,uncommon,,0,Land,True
2853,MH2,Riptide Laboratory,rare,U,0,Land,True
3031,MH2,Plains,common,W,0,Basic Land - Plains,True
3033,MH2,Island,common,U,0,Basic Land - Island,True
3035,MH2,Swamp,common,B,0,Basic Land - Swamp,True
3037,MH2,Mountain,common,R,0,Basic Land - Mountain,True
3039,MH2,Forest,common,G,0,Basic Land - Forest,True
3041,MH2,Sanctum Prelate,mythic,W,3,Creature - Human Cleric,False
6873,MIR,Crash of Rhinos,common,G,8,Creature - Rhino,True
6993,MIR,Forest,basic,G,0,Basic Land - Forest,True
7065,MIR,Island,basic,U,0,Basic Land - Island,True
7153,MIR,Mountain,basic,R,0,Basic Land - Mountain,True
7193,MIR,Plains,basic,W,0,Basic Land - Plains,True
7347,MIR,Swamp,basic,B,0,Basic Land - Swamp,True
9135,WTH,Mind Stone,common,,2,Artifact,True
13491,MMQ,Ancestral Mask,common,G,3,Enchantment - Aura,True
14717,INV,Captain Sisay,rare,GW,4,Legendary Creature - Human Soldier,True
15281,PLS,Stratadon,uncommon,,10,Artifact Creature - Beast,True
16555,ODY,Terravore,rare,G,3,Creature - Lhurgoyf,True
16569,ODY,Roar of the Wurm,uncommon,G,7,Sorcery,True
17027,ODY,Shelter,common,W,2,Instant,True
17205,TOR,Chainer's Edict,uncommon,B,2,Sorcery,True
17618,JUD,Mirari's Wake,rare,GW,5,Enchantment,True
18187,ONS,Enchantress's Presence,rare,G,3,Enchantment,True
18235,ONS,Secluded Steppe,common,W,0,Land,True
18237,ONS,Lonely Sandbar,common,U,0,Land,True
18239,ONS,Barren Moor,common,B,0,Land,True
18243,ONS,Tranquil Thicket,common,G,0,Land,True
18267,ONS,Forgotten Cave,common,R,0,Land,True
18321,ONS,Krosan Tusker,common,G,7,Creature - Boar Beast,True
18509,LGN,Gempalm Polluter,common,B,6,Creature - Zombie,True
18511,LGN,Gempalm Incinerator,uncommon,R,3,Creature - Goblin,True
18674,SCG,Bladewing the Risen,rare,BR,7,Legendary Creature - Zombie Dragon,True
18736,SCG,Dragon Tyrant,rare,R,10,Creature - Dragon,True
18854,SCG,Decree of Justice,rare,W,4,Sorcery,True
18892,SCG,Dragonstorm,rare,R,9,Sorcery,True
18902,SCG,Stifle,rare,U,1,Instant,True
19577,8ED,Phyrexian Arena,rare,B,3,Enchantment,True
19689,MRD,Leonin Skyhunter,uncommon,W,2,Creature - Cat Knight,True
19829,MRD,Bonesplitter,common,,1,Artifact - Equipment,True
20319,DST,Furnace Dragon,rare,R,9,Creature - Dragon,True
20417,DST,Chromescale Drake,rare,U,9,Creature - Drake,True
20493,DST,Darksteel Reactor,rare,,4,Artifact,True
20760,5DN,Hoverguard Sweepers,rare,U,8,Creature - Drone,True
20886,5DN,Bringer of the Green Dawn,rare,BGRUW,9,Creature - Bringer,True
20888,5DN,Bringer of the Red Dawn,rare,BGRUW,9,Creature - Bringer,True
20890,5DN,Bringer of the Blue Dawn,rare,BGRUW,9,Creature - Bringer,True
20892,5DN,Bringer of the Black Dawn,rare,BGRUW,9,Creature - Bringer,True
20894,5DN,Bringer of the White Dawn,rare,BGRUW,9,Creature - Bringer,True
21339,CHK,Honden of Night's Reach,uncommon,B,4,Legendary Enchantment - Shrine,True
21343,CHK,Honden of Infinite Rage,uncommon,R,3,Legendary Enchantment - Shrine,True
21375,CHK,Honden of Cleansing Fire,uncommon,W,4,Legendary Enchantment - Shrine,True
21381,CHK,Honden of Seeing Winds,uncommon,U,5,Legendary Enchantment - Shrine,True
21387,CHK,Honden of Life's Web,uncommon,G,5,Legendary Enchantment - Shrine,True
22226,SOK,Hidetsugu's Second Rite,rare,R,4,Instant,True
22911,9ED,Scaled Wurm,common,G,8,Creature - Wurm,True
23600,RAV,Blazing Archon,rare,W,9,Creature - Archon,True
24207,DIS,Tidespout Tyrant,rare,U,8,Creature - Djinn,True
24529,CSP,Coldsteel Heart,uncommon,,2,Snow Artifact,True
24649,CSP,Into the North,common,G,2,Sorcery,True
25533,TSP,Momentary Blink,common,UW,2,Instant,True
27212,10E,Colossus of Sardia,rare,,9,Artifact Creature - Golem,True
28215,LRW,Lys Alana Huntmaster,common,G,4,Creature - Elf Warrior,True
28373,LRW,Imperious Perfect,uncommon,G,3,Creature - Elf Warrior,True
28393,LRW,Merrow Reejerey,uncommon,U,3,Creature - Merfolk Soldier,True
29172,MOR,Distant Melody,common,U,4,Sorcery,True
29196,MOR,Kinsbaile Cavalier,rare,W,4,Creature - Kithkin Knight,True
29535,SHM,Rhys the Redeemed,rare,GW,1,Legendary Creature - Elf Warrior,True
29621,SHM,Ghastlord of Fugue,rare,BU,5,Creature - Spirit Avatar,True
30772,ME2,Fire Dragon,rare,R,9,Creature - Dragon,True
30778,ME2,Wolf Pack,rare,G,8,Creature - Wolf,True
30893,ALA,Ranger of Eos,rare,W,4,Creature - Human Soldier Ranger,True
30895,ALA,Relic of Progenitus,common,,1,Artifact,True
32276,ARB,Meddling Mage,rare,UW,2,Creature - Human Wizard,True
32388,ARB,Maelstrom Pulse,rare,BG,3,Sorcery,True
32601,M10,Tendrils of Corruption,common,B,4,Instant,True
32675,M10,Soul Warden,common,W,1,Creature - Human Cleric,True
32925,M10,Merfolk Looter,common,U,2,Creature - Merfolk Rogue,True
32951,M10,Ornithopter,uncommon,,0,Artifact Creature - Thopter,True
33035,M10,Platinum Angel,mythic,,7,Artifact Creature - Angel,True
33069,M10,Hypnotic Specter,rare,B,3,Creature - Specter,True
34470,ZEN,Goblin Ruinblaster,uncommon,R,3,Creature - Goblin Shaman,True
35515,WWK,Bojuka Bog,common,B,0,Land,True
35569,WWK,Dragonmaster Outcast,mythic,R,1,Creature - Human Shaman,True
35573,WWK,Death's Shadow,rare,B,1,Creature - Avatar,True
35611,WWK,Treasure Hunt,common,U,2,Sorcery,True
36668,ROE,Kiln Fiend,common,R,2,Creature - Elemental Beast,True
36740,ROE,Gigantomancer,rare,G,8,Creature - Human Shaman,True
36786,ROE,Plains,basic,W,0,Basic Land - Plains,True
36788,ROE,Mountain,basic,R,0,Basic Land - Mountain,True
36802,ROE,Forest,basic,G,0,Basic Land - Forest,True
36812,ROE,Swamp,basic,B,0,Basic Land - Swamp,True
36818,ROE,Island,basic,U,0,Basic Land - Island,True
37338,M11,Serra Ascendant,rare,W,1,Creature - Human Monk,True
37456,M11,Fauna Shaman,rare,G,2,Creature - Elf Shaman,True
37486,M11,Demon of Death's Gate,mythic,B,9,Creature - Demon,True
37705,DDF,Crusade,rare,W,2,Enchantment,False
38091,SOM,Inexorable Tide,rare,U,5,Enchantment,True
38095,SOM,Goblin Gaveleer,common,R,1,Creature - Goblin Warrior,True
38103,SOM,Tempered Steel,rare,W,3,Enchantment,True
38137,SOM,Ratchet Bomb,rare,,2,Artifact,True
38279,SOM,Sword of Body and Mind,mythic,,3,Artifact - Equipment,True
38970,ME4,Thing from the Deep,rare,U,9,Creature - Leviathan,True
39339,MBS,Ichor Wellspring,common,,2,Artifact,True
39738,NPH,Urabrask the Hidden,mythic,R,5,Legendary Creature - Phyrexian Praetor,True
39754,NPH,Phyrexian Obliterator,mythic,B,4,Creature - Phyrexian Horror,True
39770,NPH,Vault Skirge,common,B,2,Artifact Creature - Phyrexian Imp,True
40555,CMD,Dread Cacodemon,rare,B,10,Creature - Demon,False
40622,CMD,Magmatic Force,rare,R,8,Creature - Elemental,False
41355,M12,Timely Reinforcements,uncommon,W,3,Sorcery,True
42284,ISD,Silent Departure,common,U,1,Sorcery,True
42294,ISD,Ghost Quarter,uncommon,,0,Land,True
42396,ISD,Spider Spawning,uncommon,BG,5,Sorcery,True
42482,ISD,Unburial Rites,uncommon,BW,5,Sorcery,True
42534,ISD,Think Twice,common,U,2,Instant,True
42618,ISD,Ancient Grudge,common,GR,2,Instant,True
42684,ISD,Intangible Virtue,uncommon,W,2,Enchantment,True
42818,ISD,Devil's Play,rare,R,1,Sorcery,True
43257,DKA,Ray of Revelation,common,GW,2,Instant,True
44125,AVR,Griselbrand,mythic,B,8,Legendary Creature - Demon,True
46765,CHK,"Kuro, Pitlord",rare,B,9,Legendary Creature - Demon Spirit,True
46873,CON,Court Homunculus,common,W,1,Artifact Creature - Homunculus,True
46897,CON,Sigil of the Empty Throne,rare,W,5,Enchantment,True
47087,CON,Knight of the Reliquary,rare,GW,3,Creature - Human Knight,True
47143,CON,Ancient Ziggurat,uncommon,,0,Land,True
47485,DKA,"Thalia, Guardian of Thraben",rare,W,2,Legendary Creature - Human Soldier,True
48499,INV,"Hanna, Ship's Navigator",rare,UW,3,Legendary Creature - Human Artificer,True
49077,M13,"Talrand, Sky Summoner",rare,U,4,Legendary Creature - Merfolk Wizard,True
49333,M13,Akroma's Memorial,mythic,,7,Legendary Artifact,True
50871,NPH,"Elesh Norn, Grand Cenobite",mythic,W,7,Legendary Creature - Phyrexian Praetor,True
50873,NPH,"Jin-Gitaxias, Core Augur",mythic,U,10,Legendary Creature - Phyrexian Praetor,True
50875,NPH,"Sheoldred, Whispering One",mythic,B,7,Legendary Creature - Phyrexian Praetor,True
50879,NPH,"Vorinclex, Voice of Hunger",mythic,G,8,Legendary Creature - Phyrexian Praetor,True
50943,PLC,Body Double,rare,U,5,Creature - Shapeshifter,True
51435,RTR,Pack Rat,rare,B,2,Creature - Rat,True
51619,RTR,Grisly Salvage,common,BG,2,Instant,True
51789,RTR,Plains,basic,W,0,Basic Land - Plains,True
51799,RTR,Island,basic,U,0,Basic Land - Island,True
51809,RTR,Swamp,basic,B,0,Basic Land - Swamp,True
51819,RTR,Mountain,basic,R,0,Basic Land - Mountain,True
51829,RTR,Forest,basic,G,0,Basic Land - Forest,True
52781,ZEN,"Iona, Shield of Emeria",mythic,W,9,Legendary Creature - Angel,True
53309,GTC,Borborygmos Enraged,mythic,GR,8,Legendary Creature - Cyclops,True
53447,GTC,Burning-Tree Emissary,uncommon,GR,2,Creature - Human Shaman,True
53817,DGM,Maze's End,mythic,,0,Land,True
54017,M14,Doom Blade,uncommon,B,2,Instant,True
54347,THS,Fabled Hero,rare,W,3,Creature - Human Soldier,True
54395,THS,Wingsteed Rider,common,W,3,Creature - Human Knight,True
54407,THS,Bident of Thassa,rare,U,4,Legendary Enchantment Artifact,True
54453,THS,Swan Song,rare,U,1,Instant,True
54503,THS,Hero's Downfall,rare,B,3,Instant,True
54525,THS,Read the Bones,common,B,3,Sorcery,True
55187,JOU,Nyx-Fleece Ram,uncommon,W,2,Enchantment Creature - Sheep,True
55275,JOU,Brain Maggot,uncommon,B,2,Enchantment Creature - Insect,True
55283,JOU,Doomwake Giant,rare,B,5,Enchantment Creature - Giant,True
55621,C13,Baleful Force,rare,B,8,Creature - Elemental,False
57373,MMA,Sword of Fire and Ice,mythic,,3,Artifact - Equipment,True
57643,M15,Waste Not,rare,B,2,Enchantment,True
59671,VMA,Ancestral Recall,mythic,U,1,Instant,True
59677,VMA,Black Lotus,mythic,,0,Artifact,True
59681,VMA,Mox Jet,mythic,B,0,Artifact,True
59683,VMA,Mox Pearl,mythic,W,0,Artifact,True
59687,VMA,Mox Sapphire,mythic,U,0,Artifact,True
59771,VMA,Swords to Plowshares,uncommon,W,1,Instant,True
59795,VMA,Control Magic,rare,U,4,Enchantment - Aura,True
60235,VMA,Sol Ring,mythic,,1,Artifact,True
60315,VMA,Underground Sea,rare,BU,0,Land - Island Swamp,True
60783,DTK,Virulent Plague,uncommon,B,3,Enchantment,True
60959,DTK,Atarka's Command,rare,GR,2,Instant,True
60975,DTK,Dromoka's Command,rare,GW,2,Instant,True
60981,DTK,Kolaghan's Command,rare,BR,3,Instant,True
60987,DTK,Ojutai's Command,rare,UW,4,Instant,True
60997,DTK,Silumgar's Command,rare,BU,5,Instant,True
61231,ORI,Whirler Rogue,uncommon,U,4,Creature - Human Rogue Artificer,True
61419,ORI,Elvish Visionary,common,G,2,Creature - Elf Shaman,True
61645,BFZ,"Ulamog, the Ceaseless Hunger",mythic,,10,Legendary Creature - Eldrazi,True
62115,BFZ,Plains,basic,W,0,Basic Land - Plains,True
62125,BFZ,Island,basic,U,0,Basic Land - Island,True
62135,BFZ,Swamp,basic,B,0,Basic Land - Swamp,True
62145,BFZ,Mountain,basic,R,0,Basic Land - Mountain,True
62155,BFZ,Forest,basic,G,0,Basic Land - Forest,True
62561,SOI,Declaration in Stone,rare,W,2,Sorcery,True
62629,SOI,Thraben Inspector,common,W,1,Creature - Human Soldier,True
63081,SOI,The Gitrog Monster,mythic,BG,5,Legendary Creature - Frog Horror,True
63377,EMN,Cryptbreaker,rare,B,1,Creature - Zombie,True
63445,EMN,Bedlam Reveler,rare,R,8,Creature - Devil Horror,True
63475,EMN,Harmless Offering,rare,R,3,Sorcery,True
64261,AER,Reverse Engineer,uncommon,U,5,Sorcery,True
64663,AER,Inspiring Statuary,rare,,3,Artifact,True
64979,AKH,Faith of the Devoted,uncommon,B,3,Enchantment,True
65061,AKH,Flameblade Adept,uncommon,R,1,Creature - Jackal Warrior,True
65363,AKH,Plains,basic,W,0,Basic Land - Plains,True
65369,AKH,Island,basic,U,0,Basic Land - Island,True
65379,AKH,Swamp,basic,B,0,Basic Land - Swamp,True
65385,AKH,Mountain,basic,R,0,Basic Land - Mountain,True
65393,AKH,Forest,basic,G,0,Basic Land - Forest,True
65481,HOU,Adorned Pouncer,rare,W,2,Creature - Cat,True
65591,HOU,Ammit Eternal,rare,B,3,Creature - Zombie Crocodile Demon,True
65633,HOU,Torment of Scarabs,uncommon,B,4,Enchantment - Aura Curse,True
65961,XLN,Adanto Vanguard,uncommon,W,2,Creature - Vampire Soldier,True
65963,XLN,Ashes of the Abhorrent,rare,W,2,Enchantment,True
65965,XLN,Axis of Mortality,mythic,W,6,Enchantment,True
65967,XLN,Bellowing Aegisaur,uncommon,W,6,Creature - Dinosaur,True
65969,XLN,Bishop of Rebirth,rare,W,5,Creature - Vampire Cleric,True
65971,XLN,Bishop's Soldier,common,W,2,Creature - Vampire Soldier,True
65973,XLN,Bright Reprisal,uncommon,W,5,Instant,True
65975,XLN,Demystify,common,W,1,Instant,True
65977,XLN,Duskborne Skymarcher,uncommon,W,1,Creature - Vampire Cleric,True
65979,XLN,Emissary of Sunrise,uncommon,W,3,Creature - Human Cleric,True
65981,XLN,Encampment Keeper,common,W,1,Creature - Dog,True
65983,XLN,Glorifier of Dusk,uncommon,W,5,Creature - Vampire Soldier,True
65985,XLN,Goring Ceratops,rare,W,7,Creature - Dinosaur,True
65987,XLN,Imperial Aerosaur,uncommon,W,4,Creature - Dinosaur,True
65989,XLN,Imperial Lancer,uncommon,W,1,Creature - Human Knight,True
65991,XLN,Inspiring Cleric,uncommon,W,3,Creature - Vampire Cleric,True
65993,XLN,Ixalan's Binding,uncommon,W,4,Enchantment,True
65995,XLN,Kinjalli's Caller,common,W,1,Creature - Human Cleric,True
65997,XLN,Kinjalli's Sunwing,rare,W,3,Creature - Dinosaur,True
65999,XLN,Legion Conquistador,common,W,3,Creature - Vampire Soldier,True
66001,XLN,Legion's Judgment,common,W,3,Sorcery,True
66003,XLN,Legion's Landing,rare,W,1,Legendary Enchantment,True
66005,XLN,"Adanto, the First Fort",rare,W,0,Legendary Land,False
66007,XLN,Looming Altisaur,common,W,4,Creature - Dinosaur,True
66009,XLN,"Mavren Fein, Dusk Apostle",rare,W,3,Legendary Creature - Vampire Cleric,True
66011,XLN,Paladin of the Bloodstained,common,W,4,Creature - Vampire Knight,True
66013,XLN,Pious Interdiction,common,W,4,Enchantment - Aura,True
66015,XLN,Priest of the Wakening Sun,rare,W,1,Creature - Human Cleric,True
66017,XLN,Pterodon Knight,common,W,4,Creature - Human Knight,True
66019,XLN,Queen's Commission,common,W,3,Sorcery,True
66021,XLN,Rallying Roar,uncommon,W,3,Instant,True
66023,XLN,Raptor Companion,common,W,2,Creature - Dinosaur,True
66025,XLN,Ritual of Rejuvenation,common,W,3,Instant,True
66027,XLN,Sanguine Sacrament,rare,W,2,Instant,True
66029,XLN,Settle the Wreckage,rare,W,4,Instant,True
66031,XLN,Sheltering Light,uncommon,W,1,Instant,True
66033,XLN,Shining Aerosaur,common,W,5,Creature - Dinosaur,True
66035,XLN,Skyblade of the Legion,common,W,2,Creature - Vampire Soldier,True
66037,XLN,Slash of Talons,common,W,1,Instant,True
66039,XLN,Steadfast Armasaur,uncommon,W,4,Creature - Dinosaur,True
66041,XLN,Sunrise Seeker,common,W,5,Creature - Human Scout,True
66043,XLN,Territorial Hammerskull,common,W,3,Creature - Dinosaur,True
66045,XLN,Tocatli Honor Guard,rare,W,2,Creature - Human Soldier,True
66047,XLN,Vampire's Zeal,common,W,1,Instant,True
66049,XLN,Wakening Sun's Avatar,mythic,W,8,Creature - Dinosaur Avatar,True
66051,XLN,Air Elemental,uncommon,U,5,Creature - Elemental,True
66053,XLN,Arcane Adaptation,rare,U,3,Enchantment,True
66055,XLN,Cancel,common,U,3,Instant,True
66057,XLN,Chart a Course,uncommon,U,2,Sorcery,True
66059,XLN,Daring Saboteur,rare,U,2,Creature - Human Pirate,True
66061,XLN,Deadeye Quartermaster,uncommon,U,4,Creature - Human Pirate,True
66063,XLN,Deeproot Waters,uncommon,U,3,Enchantment,True
66065,XLN,Depths of Desire,common,U,3,Instant,True
66067,XLN,Dive Down,common,U,1,Instant,True
66069,XLN,Dreamcaller Siren,rare,U,4,Creature - Siren Pirate,True
66071,XLN,Entrancing Melody,rare,U,2,Sorcery,True
66073,XLN,Favorable Winds,uncommon,U,2,Enchantment,True
66075,XLN,Fleet Swallower,rare,U,7,Creature - Fish,True
66077,XLN,Headwater Sentries,common,U,4,Creature - Merfolk Warrior,True
66079,XLN,Herald of Secret Streams,rare,U,4,Creature - Merfolk Warrior,True
66081,XLN,"Jace, Cunning Castaway",mythic,U,3,Legendary Planeswalker - Jace,True
66083,XLN,"Kopala, Warden of Waves",rare,U,3,Legendary Creature - Merfolk Wizard,True
66085,XLN,Lookout's Dispersal,uncommon,U,3,Instant,True
66087,XLN,Navigator's Ruin,uncommon,U,3,Enchantment,True
66089,XLN,One With the Wind,common,U,2,Enchantment - Aura,True
66091,XLN,Opt,common,U,1,Instant,True
66093,XLN,Overflowing Insight,mythic,U,7,Sorcery,True
66095,XLN,Perilous Voyage,uncommon,U,2,Instant,True
66097,XLN,Pirate's Prize,common,U,4,Sorcery,True
66099,XLN,Prosperous Pirates,common,U,5,Creature - Human Pirate,True
66101,XLN,River Sneak,uncommon,U,2,Creature - Merfolk Warrior,True
66103,XLN,River's Rebuke,rare,U,6,Sorcery,True
66105,XLN,Run Aground,common,U,4,Instant,True
66107,XLN,Sailor of Means,common,U,3,Creature - Human Pirate,True
66109,XLN,Search for Azcanta,rare,U,2,Legendary Enchantment,True
66111,XLN,"Azcanta, the Sunken Ruin",rare,U,0,Legendary Land,False
66113,XLN,Shaper Apprentice,common,U,2,Creature - Merfolk Wizard,True
66115,XLN,Shipwreck Looter,common,U,2,Creature - Human Pirate,True
66117,XLN,Shore Keeper,common,U,1,Creature - Trilobite,True
66119,XLN,Siren Lookout,common,U,3,Creature - Siren Pirate,True
66121,XLN,Siren Stormtamer,uncommon,U,1,Creature - Siren Pirate Wizard,True
66123,XLN,Siren's Ruse,common,U,2,Instant,True
66125,XLN,Spell Pierce,common,U,1,Instant,True
66127,XLN,Spell Swindle,rare,U,5,Instant,True
66129,XLN,Storm Fleet Aerialist,uncommon,U,2,Creature - Human Pirate,True
